candidate_id	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	matched_surface_span	preceding_verb_form	preceding_verb_hkcancor_pos	following_form	following_hkcancor_pos	following_ud_pos	duplicate_group_inputs_json	text	previous_text	next_text	token_context_json	tokens_json	annotation_status
aa62-1cce2572ff2112716ca6	FC-012_v.cha	f20df16972d89c85f64e6be62b97a17f09b1a4e67639833ff27f1610b3bd277a	5	209	4	XXA	養過	養	v	囖	y	PART	"{""normalizedSurface"":""養過""}"	好細個就養過囖.	養魚呀?	各種類型嘅魚都有.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":7,""tokens"":[{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""細個"",""pos"":""a"",""jyutping"":""sai3go3""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""養"",""pos"":""v"",""jyutping"":""joeng5""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""細個"",""pos"":""a"",""jyutping"":""sai3go3""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""養"",""pos"":""v"",""jyutping"":""joeng5""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-d4a9f45cbcb54eeec65a	FC-012_v.cha	f20df16972d89c85f64e6be62b97a17f09b1a4e67639833ff27f1610b3bd277a	5	212	5	XXB	養過	養	v	.		X	"{""normalizedSurface"":""養過""}"	錦鯉啊我以前養過.	好-好嘥時間囖.	錦鯉,係啊.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":7,""tokens"":[{""word"":""錦鯉"",""pos"":""nz"",""jyutping"":""gam2lei5""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""以前"",""pos"":""t"",""jyutping"":""ji5cin4""},{""word"":""養"",""pos"":""v"",""jyutping"":""joeng5""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""錦鯉"",""pos"":""nz"",""jyutping"":""gam2lei5""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""以前"",""pos"":""t"",""jyutping"":""ji5cin4""},{""word"":""養"",""pos"":""v"",""jyutping"":""joeng5""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-74abb9f045c51c80866b	FC-012_v.cha	f20df16972d89c85f64e6be62b97a17f09b1a4e67639833ff27f1610b3bd277a	5	214	4	XXA	養過	養	v	?		X	"{""normalizedSurface"":""養過""}"	黑毛你都養過?	錦鯉,係啊.	有啊.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":6,""tokens"":[{""word"":""黑毛"",""pos"":""nz"",""jyutping"":""haak1mou1""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""養"",""pos"":""v"",""jyutping"":""joeng5""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""黑毛"",""pos"":""nz"",""jyutping"":""haak1mou1""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""養"",""pos"":""v"",""jyutping"":""joeng5""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-dadbe16a22c09608e78b	FC-012_v.cha	f20df16972d89c85f64e6be62b97a17f09b1a4e67639833ff27f1610b3bd277a	5	257	2	XXA	諗過	諗	v	養	v	VERB	"{""normalizedSurface"":""諗過""}"	有冇諗過養啲好奇怪嘅-嘅寵物呢?	魚死咗都好啲啊.	有啊.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":9,""tokens"":[{""word"":""有冇"",""pos"":""v1"",""jyutping"":""jau5mou5""},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""養"",""pos"":""v"",""jyutping"":""joeng5""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""奇怪"",""pos"":""a"",""jyutping"":""kei4gwaai3""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""-"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""有冇"",""pos"":""v1"",""jyutping"":""jau5mou5""},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""養"",""pos"":""v"",""jyutping"":""joeng5""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""奇怪"",""pos"":""a"",""jyutping"":""kei4gwaai3""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""寵物"",""pos"":""n"",""jyutping"":""cung2mat6""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-d98e9ca2fa642d3da514	FC-012_v.cha	f20df16972d89c85f64e6be62b97a17f09b1a4e67639833ff27f1610b3bd277a	5	267	1	XXC	養過	養	v	啲	q	NOUN	"{""normalizedSurface"":""養過""}"	養過啲雀仔呢.	無端端養𠸏.	細個嗰陣時咪有啲木糠俾佢食𠸏.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":7,""tokens"":[{""word"":""養"",""pos"":""v"",""jyutping"":""joeng5""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""雀"",""pos"":""n"",""jyutping"":""zoek3""},{""word"":""仔"",""pos"":""k"",""jyutping"":""zai2""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""養"",""pos"":""v"",""jyutping"":""joeng5""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""雀"",""pos"":""n"",""jyutping"":""zoek3""},{""word"":""仔"",""pos"":""k"",""jyutping"":""zai2""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-bfb645371ac1b030c9bd	FC-012_v.cha	f20df16972d89c85f64e6be62b97a17f09b1a4e67639833ff27f1610b3bd277a	5	328	1	XXC	養過	養	v	啲	q	NOUN	"{""normalizedSurface"":""養過""}"	養過啲相思嗰啲呀.	唔知啊.	係啊.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":7,""tokens"":[{""word"":""養"",""pos"":""v"",""jyutping"":""joeng5""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""相思"",""pos"":""nz"",""jyutping"":""soeng1si1""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""呀"",""pos"":""y"",""jyutping"":""aa4""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""養"",""pos"":""v"",""jyutping"":""joeng5""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""相思"",""pos"":""nz"",""jyutping"":""soeng1si1""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""呀"",""pos"":""y"",""jyutping"":""aa4""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-9abc558e3eaae77f8223	FC-012_v.cha	f20df16972d89c85f64e6be62b97a17f09b1a4e67639833ff27f1610b3bd277a	5	483	3	XXC	見過	見	v	.		X	"{""normalizedSurface"":""見過""}"	我未見過.	我唔知啊.	聖鬥士?	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":5,""tokens"":[{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""見"",""pos"":""v"",""jyutping"":""gin3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""見"",""pos"":""v"",""jyutping"":""gin3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-7ddc826224fa6bfabef3	FC-012_v.cha	f20df16972d89c85f64e6be62b97a17f09b1a4e67639833ff27f1610b3bd277a	5	492	2	XXA	做過	做	v	.		X	"{""normalizedSurface"":""做過""}"	香港做過.	日本卡通來㗎?	播過.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":4,""tokens"":[{""word"":""香港"",""pos"":""ns"",""jyutping"":""hoeng1gong2""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""香港"",""pos"":""ns"",""jyutping"":""hoeng1gong2""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-58ff3915856f976f2db6	FC-012_v.cha	f20df16972d89c85f64e6be62b97a17f09b1a4e67639833ff27f1610b3bd277a	5	493	1	XXB	播過	播	v	.		X	"{""normalizedSurface"":""播過""}"	播過.	香港做過.	翻譯過嗰個.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":3,""tokens"":[{""word"":""播"",""pos"":""v"",""jyutping"":""bo3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""播"",""pos"":""v"",""jyutping"":""bo3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-cfb0203de8c898c50f4b	FC-012_v.cha	f20df16972d89c85f64e6be62b97a17f09b1a4e67639833ff27f1610b3bd277a	5	494	1	XXC	翻譯過	翻譯	v	嗰個	r	PRON	"{""normalizedSurface"":""翻譯過""}"	翻譯過嗰個.	播過.	播過.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":4,""tokens"":[{""word"":""翻譯"",""pos"":""v"",""jyutping"":""faan1jik6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""嗰個"",""pos"":""r"",""jyutping"":""go2go3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""翻譯"",""pos"":""v"",""jyutping"":""faan1jik6""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""嗰個"",""pos"":""r"",""jyutping"":""go2go3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-de9e73ce1e53d7758221	FC-012_v.cha	f20df16972d89c85f64e6be62b97a17f09b1a4e67639833ff27f1610b3bd277a	5	495	1	XXB	播過	播	v	.		X	"{""normalizedSurface"":""播過""}"	播過.	翻譯過嗰個.	係啊.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":3,""tokens"":[{""word"":""播"",""pos"":""v"",""jyutping"":""bo3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""播"",""pos"":""v"",""jyutping"":""bo3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-9a86db8542b4df1fb0bc	FC-012_v.cha	f20df16972d89c85f64e6be62b97a17f09b1a4e67639833ff27f1610b3bd277a	5	512	3	XXB	睇過	睇	v	咩	r	PRON	"{""normalizedSurface"":""睇過""}"	你冇睇過咩?	點樣龜波氣功.	龍珠啲戲.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":6,""tokens"":[{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""咩"",""pos"":""r"",""jyutping"":""me1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""咩"",""pos"":""r"",""jyutping"":""me1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-0d9297bc9636a2676da8	FC-012_v.cha	f20df16972d89c85f64e6be62b97a17f09b1a4e67639833ff27f1610b3bd277a	5	514	2	XXC	睇過	睇	v	.		X	"{""normalizedSurface"":""睇過""}"	冇睇過.	龍珠啲戲.	冇呀你?	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":4,""tokens"":[{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-1786f0ede1bf60538a83	FC-012_v.cha	f20df16972d89c85f64e6be62b97a17f09b1a4e67639833ff27f1610b3bd277a	5	558	3	XXA	試過	試	v	開	v	VERB	"{""normalizedSurface"":""試過""}"	你有冇試過開過機先?	我知.	downloadgraphic先?	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":9,""tokens"":[{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""有冇"",""pos"":""v1"",""jyutping"":""jau5mou5""},{""word"":""試"",""pos"":""v"",""jyutping"":""si3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""開"",""pos"":""v"",""jyutping"":""hoi1""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""機"",""pos"":""n"",""jyutping"":""gei1""},{""word"":""先"",""pos"":""y"",""jyutping"":""sin1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""有冇"",""pos"":""v1"",""jyutping"":""jau5mou5""},{""word"":""試"",""pos"":""v"",""jyutping"":""si3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""開"",""pos"":""v"",""jyutping"":""hoi1""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""機"",""pos"":""n"",""jyutping"":""gei1""},{""word"":""先"",""pos"":""y"",""jyutping"":""sin1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-40931431a34690c67b2a	FC-012_v.cha	f20df16972d89c85f64e6be62b97a17f09b1a4e67639833ff27f1610b3bd277a	5	558	5	XXA	開過	開	v	機	n	NOUN	"{""normalizedSurface"":""開過""}"	你有冇試過開過機先?	我知.	downloadgraphic先?	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":9,""tokens"":[{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""有冇"",""pos"":""v1"",""jyutping"":""jau5mou5""},{""word"":""試"",""pos"":""v"",""jyutping"":""si3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""開"",""pos"":""v"",""jyutping"":""hoi1""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""機"",""pos"":""n"",""jyutping"":""gei1""},{""word"":""先"",""pos"":""y"",""jyutping"":""sin1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""有冇"",""pos"":""v1"",""jyutping"":""jau5mou5""},{""word"":""試"",""pos"":""v"",""jyutping"":""si3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""開"",""pos"":""v"",""jyutping"":""hoi1""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""機"",""pos"":""n"",""jyutping"":""gei1""},{""word"":""先"",""pos"":""y"",""jyutping"":""sin1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-651f22b5be60da280be8	FC-013_v.cha	2cf5054351ef94e796f07577f24d4a0b66f4ca79b26047ae046600d3988d223b	6	45	8	XXB	去過	去	v	日本	ns	PROPN	"{""normalizedSurface"":""去過""}"	你-你又會識人去過日本更加好囖.	安全𠸏.	叫佢攞啲地圖俾你啊.	"{""startTokenIndexZeroBased"":1,""endTokenIndexExclusive"":14,""tokens"":[{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""識"",""pos"":""v"",""jyutping"":""sik1""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""日本"",""pos"":""ns"",""jyutping"":""jat6bun2""},{""word"":""更加"",""pos"":""d"",""jyutping"":""gang3gaa1""},{""word"":""好"",""pos"":""a"",""jyutping"":""hou2""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""識"",""pos"":""v"",""jyutping"":""sik1""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""日本"",""pos"":""ns"",""jyutping"":""jat6bun2""},{""word"":""更加"",""pos"":""d"",""jyutping"":""gang3gaa1""},{""word"":""好"",""pos"":""a"",""jyutping"":""hou2""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-8f97eb7e3872cf6ee95e	FC-018_v.cha	ce62da97ef3381682529717fc362546c42a4f3a268990ca0afafe1a9f696d010	7	62	20	XXM	試過	試	v	嗰啲	r	PRON	"{""normalizedSurface"":""試過""}"	"""""哩團呢,啲人呢即係比較融洽啲囖,有講有笑囖,佢試過嗰啲呢就好-好高竇𡃉喎."	嗰啲導遊話呢,佢話帶咁-即係帶幾團呢,早幾團呢,就最好哩一團喇.	係呀?	"{""startTokenIndexZeroBased"":13,""endTokenIndexExclusive"":27,""tokens"":[{""word"":""囖"",""pos"":""y1"",""jyutping"":""lo1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""有講有笑"",""pos"":""l"",""jyutping"":""jau5gong2jau5siu3""},{""word"":""囖"",""pos"":""y1"",""jyutping"":""lo1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""試"",""pos"":""v"",""jyutping"":""si3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""}]}"	"[{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""哩"",""pos"":""r"",""jyutping"":""ni1""},{""word"":""團"",""pos"":""q"",""jyutping"":""tyun4""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""比較"",""pos"":""d"",""jyutping"":""bei2gaau3""},{""word"":""融洽"",""pos"":""a"",""jyutping"":""jung4hap1""},{""word"":""啲"",""pos"":""u"",""jyutping"":""di1""},{""word"":""囖"",""pos"":""y1"",""jyutping"":""lo1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""有講有笑"",""pos"":""l"",""jyutping"":""jau5gong2jau5siu3""},{""word"":""囖"",""pos"":""y1"",""jyutping"":""lo1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""試"",""pos"":""v"",""jyutping"":""si3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""高竇"",""pos"":""a"",""jyutping"":""gou1dau3""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa62-dabe2db8241db744d7e0	FC-019_v.cha	81f02ee58db18cfc44dc76b96c0955b23acdfdc8be83e05a01b28d1667d4d264	8	2	8	XXJ	試過	試	v	剪	v	VERB	"{""normalizedSurface"":""試過""}"	但係我又覺得因為我以前試過剪短呢,就會個樣好細個.	係喇,但係呢,我又唔知點喎,因為我-我諗住譬如如果長頭髮噉樣,噉我一係呢就噉修短幾寸噉樣喇,一係呢就係即係剪到好短噉樣囖.	即係我而家個樣已經好細個喇嗎,如果再剪落去就會覺得好細個.	"{""startTokenIndexZeroBased"":1,""endTokenIndexExclusive"":15,""tokens"":[{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""覺得"",""pos"":""v"",""jyutping"":""gok3dak1""},{""word"":""因為"",""pos"":""c"",""jyutping"":""jan1wai6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""以前"",""pos"":""t"",""jyutping"":""ji5cin4""},{""word"":""試"",""pos"":""v"",""jyutping"":""si3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""剪"",""pos"":""v"",""jyutping"":""zin2""},{""word"":""短"",""pos"":""a"",""jyutping"":""dyun2""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""}]}"	"[{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""覺得"",""pos"":""v"",""jyutping"":""gok3dak1""},{""word"":""因為"",""pos"":""c"",""jyutping"":""jan1wai6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""以前"",""pos"":""t"",""jyutping"":""ji5cin4""},{""word"":""試"",""pos"":""v"",""jyutping"":""si3""},{""word"":""過"",""pos"":""u"",""jyutping"":""gwo3""},{""word"":""剪"",""pos"":""v"",""jyutping"":""zin2""},{""word"":""短"",""pos"":""a"",""jyutping"":""dyun2""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""樣"",""pos"":""n"",""jyutping"":""joeng2""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""細個"",""pos"":""a"",""jyutping"":""sai3go3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
