candidate_id	query_id	profile_kind	tokenization_kind	matched_surface_span	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	recording_date	utterance_initial	utterance_final	preceding_lexical_token_count	following_lexical_token_count	following_predicate_candidate	nearest_left_lexical_word	nearest_left_lexical_pos	nearest_left_lexical_ud_pos	nearest_right_lexical_word	nearest_right_lexical_pos	nearest_right_lexical_ud_pos	text	previous_text	next_text	matched_tokens_json	tokens_json	annotation_status
jmd-0fca42095493105f46d4	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-R011_v.cha	1cc1fdfa08e4ba661d847f768f064d32ac5d5d0fc78a0a0284d2460fe35092fc	52	108	4	XXC	1998-02-27	false	false	3	1	true	呢	y1	PART	諗	v	VERB	係四十五萬呢,有得諗.	同埋多係唔求得𡃉.	嗱,我唔攞四十六.	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""四十五萬"",""pos"":""m"",""jyutping"":""sei3sap6ng5maan6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-759a88c315a290e7cc2a	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	109	2	XXB	1998-03-02	false	false	2	7	false	你	r	PRON	你	r	PRON	因為你冇得-你其實冇乜點停𡃉.	其實係,誒,對-對創作人來講其實好𡃉.	即係你,譬如你一衰呢,你就要諗即係除咗你當然可以唔諗.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""因為"",""pos"":""c"",""jyutping"":""jan1wai6""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""其實"",""pos"":""d"",""jyutping"":""kei4sat6""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""乜"",""pos"":""r"",""jyutping"":""mat1""},{""word"":""點"",""pos"":""r"",""jyutping"":""dim2""},{""word"":""停"",""pos"":""v"",""jyutping"":""ting4""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-073168411eb7f659ec5e	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	117	6	XXB	1998-03-02	false	false	4	4	true	你	r	PRON	選擇	v	VERB	誒,第一,因為你冇得選擇去停步囖.	係點樣乜嘢令你覺得好玩?	即係你唔可以停𡃉其實.	"[{""word"":""冇得"",""pos"":""v"",""jyutping"":""mou5dak1""}]"	"[{""word"":""誒"",""pos"":""e"",""jyutping"":""e6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""第一"",""pos"":""m"",""jyutping"":""dai6jat1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""因為"",""pos"":""c"",""jyutping"":""jan1wai6""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""冇得"",""pos"":""v"",""jyutping"":""mou5dak1""},{""word"":""選擇"",""pos"":""v"",""jyutping"":""syun2zaak6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""停步"",""pos"":""v"",""jyutping"":""ting4bou6""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-ac700a9984d7700c18b6	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	119	0	XXD	1998-03-02	true	false	0	1	false				原地踏步	l	X	冇得原地踏步.	即係你唔可以停𡃉其實.	你冇得話,喂,不如揞眼,閂埋門,鎖閘放狗.	"[{""word"":""冇得"",""pos"":""v"",""jyutping"":""mou5dak1""}]"	"[{""word"":""冇得"",""pos"":""v"",""jyutping"":""mou5dak1""},{""word"":""原地踏步"",""pos"":""l"",""jyutping"":""jyun4dei6daap6bou6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-427728e6702c1992d3d9	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-R013a_v.cha	e95e436cf3f1eaf52a0fe1eb185c54f1813068a922fb1b22734b9237a6681a9d	53	120	1	XXB	1998-03-02	false	false	1	12	true	你	r	PRON	話	v	VERB	你冇得話,喂,不如揞眼,閂埋門,鎖閘放狗.	冇得原地踏步.	然後,誒,打下麻雀先.	"[{""word"":""冇得"",""pos"":""v"",""jyutping"":""mou5dak1""}]"	"[{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""冇得"",""pos"":""v"",""jyutping"":""mou5dak1""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""喂"",""pos"":""e"",""jyutping"":""wai3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""不如"",""pos"":""v"",""jyutping"":""bat1jyu4""},{""word"":""揞"",""pos"":""v"",""jyutping"":""ngam2""},{""word"":""眼"",""pos"":""n"",""jyutping"":""ngaan5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""閂"",""pos"":""v"",""jyutping"":""saan1""},{""word"":""埋"",""pos"":""u"",""jyutping"":""maai4""},{""word"":""門"",""pos"":""n"",""jyutping"":""mun4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""鎖"",""pos"":""v"",""jyutping"":""so2""},{""word"":""閘"",""pos"":""n"",""jyutping"":""zaap6""},{""word"":""放"",""pos"":""v"",""jyutping"":""fong3""},{""word"":""狗"",""pos"":""n"",""jyutping"":""gau2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-ca926364d76ea781e87c	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-R013b_v.cha	abf39e27ba60d99ecd91dc2fb863d64db94546ad7a99399d3f5e8bdcb1fbc950	54	25	2	XXD	1998-03-02	false	false	1	6	true	冇	v1	VERB	俾	v	VERB	冇-冇得俾你創作咁滯𠻹啊.	你做電影就死嚹而家.	唔係.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""俾"",""pos"":""v"",""jyutping"":""bei2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""創作"",""pos"":""v"",""jyutping"":""cong3zok3""},{""word"":""咁滯"",""pos"":""d"",""jyutping"":""gam3zai6""},{""word"":""𠻹"",""pos"":""y"",""jyutping"":""tim1""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-d25ed0de349187480d68	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-R013b_v.cha	abf39e27ba60d99ecd91dc2fb863d64db94546ad7a99399d3f5e8bdcb1fbc950	54	54	1	XXC	1998-03-02	false	false	1	2	true	即係	c	CCONJ	做	v	VERB	即係有得做嘅?	噉你點睇哩個大趨勢𡃉?	係𡃉.	"[{""word"":""有得"",""pos"":""v"",""jyutping"":""jau5dak1""}]"	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""有得"",""pos"":""v"",""jyutping"":""jau5dak1""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""嘅"",""pos"":""y"",""jyutping"":""ge3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-6e9197c8a15312c643f6	HKCANCOR-JAU-MOU-DAK-R1	polar_yau_mou_dak	yau_plus_single_token_mou_dak	有冇得	FC-R013b_v.cha	abf39e27ba60d99ecd91dc2fb863d64db94546ad7a99399d3f5e8bdcb1fbc950	54	115	7	XXC	1998-03-02	false	false	6	4	false	內地	s	NOUN	即係	c	CCONJ	但係市場上邊呢,譬如內地有冇得即係諗下呢?	好正啊.	譬如我聽呢,沿海城市呢就話收亞視係清晰𡃉喎.	"[{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""冇得"",""pos"":""v"",""jyutping"":""mou5dak1""}]"	"[{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""市場"",""pos"":""n"",""jyutping"":""si5coeng4""},{""word"":""上邊"",""pos"":""f"",""jyutping"":""soeng6bin6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""譬如"",""pos"":""v"",""jyutping"":""pei3jyu4""},{""word"":""內地"",""pos"":""s"",""jyutping"":""noi6dei6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""冇得"",""pos"":""v"",""jyutping"":""mou5dak1""},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-57b9b2e3d8ae1826fb40	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-R016_v.cha	fdebcf1789ba82dc2341bfaf36fa574f44bef0ea4c5b49048567731b86ee05c6	55	51	0	XXA	1998-03-07	true	false	0	1	true				講	v	VERB	冇得講.	嗰個沸點.	我哋細個讀健教成日都讀錯音.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-2c0d7963a1df74385176	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-R017_v.cha	5998c6065497a3f29ca4e65eb3cb527a07c4b25f8484c8a3ac0bb60b195ea409	56	38	0	XXB	1998-03-07	true	false	0	3	true				搞	v	VERB	冇得搞𡃉嚹.	係啊.	噉點呢?	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""搞"",""pos"":""v"",""jyutping"":""gaau2""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-78b3d8509838a8095692	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-R017_v.cha	5998c6065497a3f29ca4e65eb3cb527a07c4b25f8484c8a3ac0bb60b195ea409	56	58	7	XXB	1998-03-07	false	false	6	2	true	囖	y	PART	講	v	VERB	請問米請佢上來囖,冇得講𡃉.	死晒嚹班主任.	老到睇唔到字啊可能.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""請"",""pos"":""v"",""jyutping"":""ceng2""},{""word"":""問米"",""pos"":""n"",""jyutping"":""man6mai5""},{""word"":""請"",""pos"":""v"",""jyutping"":""ceng2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""上來"",""pos"":""v"",""jyutping"":""soeng5lai4""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
